,best
adjunct_island,0.52
anaphor_gender_agreement,0.775
anaphor_number_agreement,0.647
animate_subject_passive,0.541
animate_subject_trans,0.363
causative,0.466
complex_NP_island,0.475
coordinate_structure_constraint_complex_left_branch,0.339
coordinate_structure_constraint_object_extraction,0.462
determiner_noun_agreement_1,0.534
determiner_noun_agreement_2,0.491
determiner_noun_agreement_irregular_1,0.495
determiner_noun_agreement_irregular_2,0.53
determiner_noun_agreement_with_adj_2,0.473
determiner_noun_agreement_with_adj_irregular_1,0.544
determiner_noun_agreement_with_adj_irregular_2,0.538
determiner_noun_agreement_with_adjective_1,0.481
distractor_agreement_relational_noun,0.468
distractor_agreement_relative_clause,0.515
drop_argument,0.587
ellipsis_n_bar_1,0.134
ellipsis_n_bar_2,0.354
existential_there_object_raising,0.692
existential_there_quantifiers_1,0.812
existential_there_quantifiers_2,0.477
existential_there_subject_raising,0.613
expletive_it_object_raising,0.645
inchoative,0.374
intransitive,0.447
irregular_past_participle_adjectives,0.399
irregular_past_participle_verbs,0.718
irregular_plural_subject_verb_agreement_1,0.541
irregular_plural_subject_verb_agreement_2,0.497
left_branch_island_echo_question,0.658
left_branch_island_simple_question,0.37
matrix_question_npi_licensor_present,0.059
npi_present_1,0.388
npi_present_2,0.337
only_npi_licensor_present,0.111
only_npi_scope,0.218
passive_1,0.609
passive_2,0.577
principle_A_c_command,0.379
principle_A_case_1,0.999
principle_A_case_2,0.422
principle_A_domain_1,0.981
principle_A_domain_2,0.439
principle_A_domain_3,0.532
principle_A_reconstruction,0.378
regular_plural_subject_verb_agreement_1,0.5
regular_plural_subject_verb_agreement_2,0.433
sentential_negation_npi_licensor_present,1.0
sentential_negation_npi_scope,0.849
sentential_subject_island,0.507
superlative_quantifiers_1,0.224
superlative_quantifiers_2,0.183
tough_vs_raising_1,0.429
tough_vs_raising_2,0.58
transitive,0.613
wh_island,0.941
wh_questions_object_gap,0.562
wh_questions_subject_gap,0.916
wh_questions_subject_gap_long_distance,0.828
wh_vs_that_no_gap,0.874
wh_vs_that_no_gap_long_distance,0.845
wh_vs_that_with_gap,0.115
wh_vs_that_with_gap_long_distance,0.171
