,best
adjunct_island,0.579
anaphor_gender_agreement,0.713
anaphor_number_agreement,0.627
animate_subject_passive,0.545
animate_subject_trans,0.602
causative,0.435
complex_NP_island,0.616
coordinate_structure_constraint_complex_left_branch,0.244
coordinate_structure_constraint_object_extraction,0.562
determiner_noun_agreement_1,0.524
determiner_noun_agreement_2,0.498
determiner_noun_agreement_irregular_1,0.532
determiner_noun_agreement_irregular_2,0.593
determiner_noun_agreement_with_adj_2,0.484
determiner_noun_agreement_with_adj_irregular_1,0.555
determiner_noun_agreement_with_adj_irregular_2,0.519
determiner_noun_agreement_with_adjective_1,0.507
distractor_agreement_relational_noun,0.465
distractor_agreement_relative_clause,0.467
drop_argument,0.544
ellipsis_n_bar_1,0.409
ellipsis_n_bar_2,0.489
existential_there_object_raising,0.682
existential_there_quantifiers_1,0.827
existential_there_quantifiers_2,0.132
existential_there_subject_raising,0.551
expletive_it_object_raising,0.647
inchoative,0.426
intransitive,0.45
irregular_past_participle_adjectives,0.833
irregular_past_participle_verbs,0.749
irregular_plural_subject_verb_agreement_1,0.532
irregular_plural_subject_verb_agreement_2,0.532
left_branch_island_echo_question,0.609
left_branch_island_simple_question,0.343
matrix_question_npi_licensor_present,0.006
npi_present_1,0.33
npi_present_2,0.253
only_npi_licensor_present,0.113
only_npi_scope,0.093
passive_1,0.534
passive_2,0.508
principle_A_c_command,0.435
principle_A_case_1,1.0
principle_A_case_2,0.417
principle_A_domain_1,0.951
principle_A_domain_2,0.49
principle_A_domain_3,0.495
principle_A_reconstruction,0.38
regular_plural_subject_verb_agreement_1,0.575
regular_plural_subject_verb_agreement_2,0.489
sentential_negation_npi_licensor_present,1.0
sentential_negation_npi_scope,0.662
sentential_subject_island,0.583
superlative_quantifiers_1,0.358
superlative_quantifiers_2,0.532
tough_vs_raising_1,0.451
tough_vs_raising_2,0.595
transitive,0.588
wh_island,0.948
wh_questions_object_gap,0.38
wh_questions_subject_gap,0.619
wh_questions_subject_gap_long_distance,0.658
wh_vs_that_no_gap,0.85
wh_vs_that_no_gap_long_distance,0.905
wh_vs_that_with_gap,0.206
wh_vs_that_with_gap_long_distance,0.153
