,best
adjunct_island,0.532
anaphor_gender_agreement,0.359
anaphor_number_agreement,0.504
animate_subject_passive,0.534
animate_subject_trans,0.503
causative,0.423
complex_NP_island,0.431
coordinate_structure_constraint_complex_left_branch,0.558
coordinate_structure_constraint_object_extraction,0.413
determiner_noun_agreement_1,0.503
determiner_noun_agreement_2,0.503
determiner_noun_agreement_irregular_1,0.486
determiner_noun_agreement_irregular_2,0.486
determiner_noun_agreement_with_adj_2,0.502
determiner_noun_agreement_with_adj_irregular_1,0.465
determiner_noun_agreement_with_adj_irregular_2,0.484
determiner_noun_agreement_with_adjective_1,0.471
distractor_agreement_relational_noun,0.53
distractor_agreement_relative_clause,0.513
drop_argument,0.471
ellipsis_n_bar_1,0.304
ellipsis_n_bar_2,0.461
existential_there_object_raising,0.593
existential_there_quantifiers_1,0.736
existential_there_quantifiers_2,0.513
existential_there_subject_raising,0.553
expletive_it_object_raising,0.554
inchoative,0.435
intransitive,0.48
irregular_past_participle_adjectives,0.596
irregular_past_participle_verbs,0.365
irregular_plural_subject_verb_agreement_1,0.518
irregular_plural_subject_verb_agreement_2,0.498
left_branch_island_echo_question,0.727
left_branch_island_simple_question,0.525
matrix_question_npi_licensor_present,0.081
npi_present_1,0.432
npi_present_2,0.453
only_npi_licensor_present,0.003
only_npi_scope,0.191
passive_1,0.492
passive_2,0.51
principle_A_c_command,0.423
principle_A_case_1,0.888
principle_A_case_2,0.518
principle_A_domain_1,0.512
principle_A_domain_2,0.538
principle_A_domain_3,0.485
principle_A_reconstruction,0.407
regular_plural_subject_verb_agreement_1,0.533
regular_plural_subject_verb_agreement_2,0.493
sentential_negation_npi_licensor_present,0.908
sentential_negation_npi_scope,0.62
sentential_subject_island,0.455
superlative_quantifiers_1,0.011
superlative_quantifiers_2,0.508
tough_vs_raising_1,0.475
tough_vs_raising_2,0.521
transitive,0.556
wh_island,0.881
wh_questions_object_gap,0.724
wh_questions_subject_gap,0.902
wh_questions_subject_gap_long_distance,0.823
wh_vs_that_no_gap,0.866
wh_vs_that_no_gap_long_distance,0.823
wh_vs_that_with_gap,0.135
wh_vs_that_with_gap_long_distance,0.206
