,best
adjunct_island,0.609
superlative_quantifiers_2,0.48
anaphor_gender_agreement,0.658
tough_vs_raising_1,0.485
anaphor_number_agreement,0.6
tough_vs_raising_2,0.551
animate_subject_passive,0.54
wh_questions_subject_gap,0.861
animate_subject_trans,0.436
causative,0.447
wh_vs_that_no_gap,0.989
complex_NP_island,0.474
coordinate_structure_constraint_complex_left_branch,0.187
left_branch_island_echo_question,0.563
coordinate_structure_constraint_object_extraction,0.442
transitive,0.606
determiner_noun_agreement_1,0.533
wh_island,0.855
determiner_noun_agreement_2,0.491
only_npi_scope,0.331
determiner_noun_agreement_irregular_1,0.502
passive_1,0.561
determiner_noun_agreement_irregular_2,0.531
principle_A_domain_1,1.0
determiner_noun_agreement_with_adj_2,0.472
left_branch_island_simple_question,0.2
determiner_noun_agreement_with_adj_irregular_1,0.512
matrix_question_npi_licensor_present,0.266
determiner_noun_agreement_with_adj_irregular_2,0.536
npi_present_1,0.44
determiner_noun_agreement_with_adjective_1,0.48
principle_A_domain_2,0.491
distractor_agreement_relational_noun,0.508
principle_A_domain_3,0.509
distractor_agreement_relative_clause,0.52
drop_argument,0.489
wh_vs_that_with_gap,0.016
ellipsis_n_bar_1,0.232
ellipsis_n_bar_2,0.426
principle_A_reconstruction,0.298
existential_there_object_raising,0.68
regular_plural_subject_verb_agreement_1,0.593
existential_there_quantifiers_1,0.703
regular_plural_subject_verb_agreement_2,0.481
existential_there_quantifiers_2,0.339
sentential_negation_npi_licensor_present,1.0
existential_there_subject_raising,0.545
wh_questions_object_gap,0.56
expletive_it_object_raising,0.628
inchoative,0.386
intransitive,0.404
sentential_negation_npi_scope,0.615
irregular_past_participle_adjectives,0.588
sentential_subject_island,0.509
irregular_past_participle_verbs,0.708
npi_present_2,0.384
irregular_plural_subject_verb_agreement_1,0.543
only_npi_licensor_present,0.214
irregular_plural_subject_verb_agreement_2,0.51
passive_2,0.535
principle_A_c_command,0.384
principle_A_case_1,1.0
principle_A_case_2,0.444
superlative_quantifiers_1,0.13
wh_questions_subject_gap_long_distance,0.911
wh_vs_that_no_gap_long_distance,0.985
wh_vs_that_with_gap_long_distance,0.019
