,best
adjunct_island,0.62
superlative_quantifiers_2,0.676
anaphor_gender_agreement,0.609
tough_vs_raising_1,0.411
anaphor_number_agreement,0.511
tough_vs_raising_2,0.619
animate_subject_passive,0.592
wh_questions_subject_gap,0.806
animate_subject_trans,0.496
causative,0.471
wh_vs_that_no_gap,0.68
complex_NP_island,0.38
coordinate_structure_constraint_complex_left_branch,0.177
left_branch_island_echo_question,0.701
coordinate_structure_constraint_object_extraction,0.261
transitive,0.58
determiner_noun_agreement_1,0.544
wh_island,0.836
determiner_noun_agreement_2,0.525
only_npi_scope,0.269
determiner_noun_agreement_irregular_1,0.559
passive_1,0.476
determiner_noun_agreement_irregular_2,0.606
principle_A_domain_1,0.995
determiner_noun_agreement_with_adj_2,0.493
left_branch_island_simple_question,0.277
determiner_noun_agreement_with_adj_irregular_1,0.561
matrix_question_npi_licensor_present,0.069
determiner_noun_agreement_with_adj_irregular_2,0.538
npi_present_1,0.213
determiner_noun_agreement_with_adjective_1,0.502
principle_A_domain_2,0.522
distractor_agreement_relational_noun,0.455
principle_A_domain_3,0.502
distractor_agreement_relative_clause,0.437
drop_argument,0.413
wh_vs_that_with_gap,0.354
ellipsis_n_bar_1,0.307
ellipsis_n_bar_2,0.555
principle_A_reconstruction,0.261
existential_there_object_raising,0.666
regular_plural_subject_verb_agreement_1,0.503
existential_there_quantifiers_1,0.794
regular_plural_subject_verb_agreement_2,0.511
existential_there_quantifiers_2,0.478
sentential_negation_npi_licensor_present,1.0
existential_there_subject_raising,0.552
wh_questions_object_gap,0.451
expletive_it_object_raising,0.61
inchoative,0.498
intransitive,0.407
sentential_negation_npi_scope,0.711
irregular_past_participle_adjectives,0.586
sentential_subject_island,0.577
irregular_past_participle_verbs,0.796
npi_present_2,0.23
irregular_plural_subject_verb_agreement_1,0.583
only_npi_licensor_present,0.0
irregular_plural_subject_verb_agreement_2,0.557
passive_2,0.411
principle_A_c_command,0.616
principle_A_case_1,0.999
principle_A_case_2,0.481
superlative_quantifiers_1,0.441
wh_questions_subject_gap_long_distance,0.848
wh_vs_that_no_gap_long_distance,0.754
wh_vs_that_with_gap_long_distance,0.341
