,best
adjunct_island,0.525
anaphor_gender_agreement,0.575
anaphor_number_agreement,0.515
animate_subject_passive,0.612
animate_subject_trans,0.436
causative,0.421
complex_NP_island,0.361
coordinate_structure_constraint_complex_left_branch,0.596
coordinate_structure_constraint_object_extraction,0.38
determiner_noun_agreement_1,0.524
determiner_noun_agreement_2,0.506
determiner_noun_agreement_irregular_1,0.518
determiner_noun_agreement_irregular_2,0.523
determiner_noun_agreement_with_adj_2,0.492
determiner_noun_agreement_with_adj_irregular_1,0.518
determiner_noun_agreement_with_adj_irregular_2,0.517
determiner_noun_agreement_with_adjective_1,0.509
distractor_agreement_relational_noun,0.504
distractor_agreement_relative_clause,0.519
drop_argument,0.477
ellipsis_n_bar_1,0.344
ellipsis_n_bar_2,0.333
existential_there_object_raising,0.662
existential_there_quantifiers_1,0.699
existential_there_quantifiers_2,0.724
existential_there_subject_raising,0.452
expletive_it_object_raising,0.627
inchoative,0.338
intransitive,0.374
irregular_past_participle_adjectives,0.361
irregular_past_participle_verbs,0.615
irregular_plural_subject_verb_agreement_1,0.513
irregular_plural_subject_verb_agreement_2,0.536
left_branch_island_echo_question,0.697
left_branch_island_simple_question,0.68
matrix_question_npi_licensor_present,0.065
npi_present_1,0.341
npi_present_2,0.298
only_npi_licensor_present,0.972
only_npi_scope,0.658
passive_1,0.597
passive_2,0.585
principle_A_c_command,0.527
principle_A_case_1,0.978
principle_A_case_2,0.463
principle_A_domain_1,0.996
principle_A_domain_2,0.496
principle_A_domain_3,0.499
principle_A_reconstruction,0.536
regular_plural_subject_verb_agreement_1,0.466
regular_plural_subject_verb_agreement_2,0.479
sentential_negation_npi_licensor_present,0.993
sentential_negation_npi_scope,0.63
sentential_subject_island,0.432
superlative_quantifiers_1,0.508
superlative_quantifiers_2,0.152
tough_vs_raising_1,0.492
tough_vs_raising_2,0.545
transitive,0.615
wh_island,0.841
wh_questions_object_gap,0.901
wh_questions_subject_gap,0.995
wh_questions_subject_gap_long_distance,0.984
wh_vs_that_no_gap,0.982
wh_vs_that_no_gap_long_distance,0.972
wh_vs_that_with_gap,0.01
wh_vs_that_with_gap_long_distance,0.045
