,best
adjunct_island,0.655
superlative_quantifiers_2,0.459
anaphor_gender_agreement,0.556
tough_vs_raising_1,0.459
anaphor_number_agreement,0.57
tough_vs_raising_2,0.614
animate_subject_passive,0.599
wh_questions_subject_gap,0.799
animate_subject_trans,0.64
causative,0.432
wh_vs_that_no_gap,0.955
complex_NP_island,0.439
coordinate_structure_constraint_complex_left_branch,0.167
left_branch_island_echo_question,0.516
coordinate_structure_constraint_object_extraction,0.38
transitive,0.594
determiner_noun_agreement_1,0.573
wh_island,0.662
determiner_noun_agreement_2,0.495
only_npi_scope,0.226
determiner_noun_agreement_irregular_1,0.512
passive_1,0.576
determiner_noun_agreement_irregular_2,0.542
principle_A_domain_1,0.995
determiner_noun_agreement_with_adj_2,0.475
left_branch_island_simple_question,0.161
determiner_noun_agreement_with_adj_irregular_1,0.524
matrix_question_npi_licensor_present,0.071
determiner_noun_agreement_with_adj_irregular_2,0.537
npi_present_1,0.309
determiner_noun_agreement_with_adjective_1,0.512
principle_A_domain_2,0.53
distractor_agreement_relational_noun,0.435
principle_A_domain_3,0.51
distractor_agreement_relative_clause,0.489
drop_argument,0.542
wh_vs_that_with_gap,0.049
ellipsis_n_bar_1,0.348
ellipsis_n_bar_2,0.5
principle_A_reconstruction,0.238
existential_there_object_raising,0.7
regular_plural_subject_verb_agreement_1,0.545
existential_there_quantifiers_1,0.787
regular_plural_subject_verb_agreement_2,0.451
existential_there_quantifiers_2,0.391
sentential_negation_npi_licensor_present,1.0
existential_there_subject_raising,0.521
wh_questions_object_gap,0.566
expletive_it_object_raising,0.649
inchoative,0.495
intransitive,0.458
sentential_negation_npi_scope,0.56
irregular_past_participle_adjectives,0.899
sentential_subject_island,0.471
irregular_past_participle_verbs,0.62
npi_present_2,0.293
irregular_plural_subject_verb_agreement_1,0.55
only_npi_licensor_present,0.525
irregular_plural_subject_verb_agreement_2,0.516
passive_2,0.533
principle_A_c_command,0.492
principle_A_case_1,1.0
principle_A_case_2,0.486
superlative_quantifiers_1,0.327
wh_questions_subject_gap_long_distance,0.788
wh_vs_that_no_gap_long_distance,0.944
wh_vs_that_with_gap_long_distance,0.088
