,best
adjunct_island,0.5
anaphor_gender_agreement,0.372
anaphor_number_agreement,0.474
animate_subject_passive,0.558
animate_subject_trans,0.427
causative,0.467
complex_NP_island,0.57
coordinate_structure_constraint_complex_left_branch,0.498
coordinate_structure_constraint_object_extraction,0.541
determiner_noun_agreement_1,0.512
determiner_noun_agreement_2,0.52
determiner_noun_agreement_irregular_1,0.51
determiner_noun_agreement_irregular_2,0.503
determiner_noun_agreement_with_adj_2,0.51
determiner_noun_agreement_with_adj_irregular_1,0.552
determiner_noun_agreement_with_adj_irregular_2,0.505
determiner_noun_agreement_with_adjective_1,0.509
distractor_agreement_relational_noun,0.5
distractor_agreement_relative_clause,0.512
drop_argument,0.531
ellipsis_n_bar_1,0.233
ellipsis_n_bar_2,0.453
existential_there_object_raising,0.642
existential_there_quantifiers_1,0.861
existential_there_quantifiers_2,0.653
existential_there_subject_raising,0.542
expletive_it_object_raising,0.598
inchoative,0.334
intransitive,0.4
irregular_past_participle_adjectives,0.578
irregular_past_participle_verbs,0.527
irregular_plural_subject_verb_agreement_1,0.494
irregular_plural_subject_verb_agreement_2,0.528
left_branch_island_echo_question,0.676
left_branch_island_simple_question,0.56
matrix_question_npi_licensor_present,0.036
npi_present_1,0.277
npi_present_2,0.274
only_npi_licensor_present,0.832
only_npi_scope,0.575
passive_1,0.612
passive_2,0.586
principle_A_c_command,0.501
principle_A_case_1,0.994
principle_A_case_2,0.483
principle_A_domain_1,0.665
principle_A_domain_2,0.557
principle_A_domain_3,0.493
principle_A_reconstruction,0.42
regular_plural_subject_verb_agreement_1,0.441
regular_plural_subject_verb_agreement_2,0.471
sentential_negation_npi_licensor_present,1.0
sentential_negation_npi_scope,0.267
sentential_subject_island,0.439
superlative_quantifiers_1,0.503
superlative_quantifiers_2,0.326
tough_vs_raising_1,0.529
tough_vs_raising_2,0.519
transitive,0.6
wh_island,0.445
wh_questions_object_gap,0.87
wh_questions_subject_gap,0.971
wh_questions_subject_gap_long_distance,0.927
wh_vs_that_no_gap,0.995
wh_vs_that_no_gap_long_distance,0.997
wh_vs_that_with_gap,0.005
wh_vs_that_with_gap_long_distance,0.001
