,epoch_8
adjunct_island,0.517
anaphor_gender_agreement,0.656
anaphor_number_agreement,0.546
animate_subject_passive,0.562
animate_subject_trans,0.427
causative,0.441
complex_NP_island,0.519
coordinate_structure_constraint_complex_left_branch,0.276
coordinate_structure_constraint_object_extraction,0.518
determiner_noun_agreement_1,0.536
determiner_noun_agreement_2,0.49
determiner_noun_agreement_irregular_1,0.513
determiner_noun_agreement_irregular_2,0.531
determiner_noun_agreement_with_adj_2,0.473
determiner_noun_agreement_with_adj_irregular_1,0.527
determiner_noun_agreement_with_adj_irregular_2,0.537
determiner_noun_agreement_with_adjective_1,0.509
distractor_agreement_relational_noun,0.495
distractor_agreement_relative_clause,0.53
drop_argument,0.573
ellipsis_n_bar_1,0.407
ellipsis_n_bar_2,0.307
existential_there_object_raising,0.711
existential_there_quantifiers_1,0.719
existential_there_quantifiers_2,0.396
existential_there_subject_raising,0.612
expletive_it_object_raising,0.664
inchoative,0.337
intransitive,0.366
irregular_past_participle_adjectives,0.578
irregular_past_participle_verbs,0.574
irregular_plural_subject_verb_agreement_1,0.506
irregular_plural_subject_verb_agreement_2,0.51
left_branch_island_echo_question,0.478
left_branch_island_simple_question,0.281
matrix_question_npi_licensor_present,0.081
npi_present_1,0.232
npi_present_2,0.251
only_npi_licensor_present,0.73
only_npi_scope,0.625
passive_1,0.639
passive_2,0.609
principle_A_c_command,0.419
principle_A_case_1,1.0
principle_A_case_2,0.44
principle_A_domain_1,1.0
principle_A_domain_2,0.464
principle_A_domain_3,0.523
principle_A_reconstruction,0.278
regular_plural_subject_verb_agreement_1,0.448
regular_plural_subject_verb_agreement_2,0.471
sentential_negation_npi_licensor_present,1.0
sentential_negation_npi_scope,0.376
sentential_subject_island,0.509
superlative_quantifiers_1,0.474
superlative_quantifiers_2,0.251
tough_vs_raising_1,0.467
tough_vs_raising_2,0.597
transitive,0.62
wh_island,0.95
wh_questions_object_gap,0.798
wh_questions_subject_gap,0.987
wh_questions_subject_gap_long_distance,0.967
wh_vs_that_no_gap,1.0
wh_vs_that_no_gap_long_distance,1.0
wh_vs_that_with_gap,0.0
wh_vs_that_with_gap_long_distance,0.001
