,best
adjunct_island,0.494
anaphor_gender_agreement,0.769
anaphor_number_agreement,0.645
animate_subject_passive,0.509
animate_subject_trans,0.414
causative,0.461
complex_NP_island,0.463
coordinate_structure_constraint_complex_left_branch,0.407
coordinate_structure_constraint_object_extraction,0.492
determiner_noun_agreement_1,0.544
determiner_noun_agreement_2,0.488
determiner_noun_agreement_irregular_1,0.51
determiner_noun_agreement_irregular_2,0.536
determiner_noun_agreement_with_adj_2,0.477
determiner_noun_agreement_with_adj_irregular_1,0.526
determiner_noun_agreement_with_adj_irregular_2,0.546
determiner_noun_agreement_with_adjective_1,0.506
distractor_agreement_relational_noun,0.475
distractor_agreement_relative_clause,0.507
drop_argument,0.563
ellipsis_n_bar_1,0.132
ellipsis_n_bar_2,0.401
existential_there_object_raising,0.619
existential_there_quantifiers_1,0.784
existential_there_quantifiers_2,0.023
existential_there_subject_raising,0.547
expletive_it_object_raising,0.607
inchoative,0.399
intransitive,0.473
irregular_past_participle_adjectives,0.538
irregular_past_participle_verbs,0.68
irregular_plural_subject_verb_agreement_1,0.529
irregular_plural_subject_verb_agreement_2,0.478
left_branch_island_echo_question,0.61
left_branch_island_simple_question,0.474
matrix_question_npi_licensor_present,0.046
npi_present_1,0.284
npi_present_2,0.241
only_npi_licensor_present,0.174
only_npi_scope,0.464
passive_1,0.563
passive_2,0.579
principle_A_c_command,0.447
principle_A_case_1,0.957
principle_A_case_2,0.425
principle_A_domain_1,0.37
principle_A_domain_2,0.435
principle_A_domain_3,0.53
principle_A_reconstruction,0.421
regular_plural_subject_verb_agreement_1,0.557
regular_plural_subject_verb_agreement_2,0.465
sentential_negation_npi_licensor_present,0.918
sentential_negation_npi_scope,0.701
sentential_subject_island,0.496
superlative_quantifiers_1,0.045
superlative_quantifiers_2,0.063
tough_vs_raising_1,0.483
tough_vs_raising_2,0.527
transitive,0.586
wh_island,0.764
wh_questions_object_gap,0.585
wh_questions_subject_gap,0.861
wh_questions_subject_gap_long_distance,0.765
wh_vs_that_no_gap,0.756
wh_vs_that_no_gap_long_distance,0.764
wh_vs_that_with_gap,0.243
wh_vs_that_with_gap_long_distance,0.267
