,best
adjunct_island,0.708
superlative_quantifiers_2,0.316
anaphor_gender_agreement,0.664
tough_vs_raising_1,0.477
anaphor_number_agreement,0.654
tough_vs_raising_2,0.582
animate_subject_passive,0.541
wh_questions_subject_gap,0.854
animate_subject_trans,0.426
causative,0.448
wh_vs_that_no_gap,0.93
complex_NP_island,0.398
coordinate_structure_constraint_complex_left_branch,0.148
left_branch_island_echo_question,0.519
coordinate_structure_constraint_object_extraction,0.378
transitive,0.607
determiner_noun_agreement_1,0.593
wh_island,0.78
determiner_noun_agreement_2,0.504
only_npi_scope,0.464
determiner_noun_agreement_irregular_1,0.537
passive_1,0.574
determiner_noun_agreement_irregular_2,0.558
principle_A_domain_1,0.969
determiner_noun_agreement_with_adj_2,0.483
left_branch_island_simple_question,0.183
determiner_noun_agreement_with_adj_irregular_1,0.512
matrix_question_npi_licensor_present,0.074
determiner_noun_agreement_with_adj_irregular_2,0.546
npi_present_1,0.489
determiner_noun_agreement_with_adjective_1,0.542
principle_A_domain_2,0.46
distractor_agreement_relational_noun,0.49
principle_A_domain_3,0.5
distractor_agreement_relative_clause,0.5
drop_argument,0.527
wh_vs_that_with_gap,0.118
ellipsis_n_bar_1,0.281
ellipsis_n_bar_2,0.492
principle_A_reconstruction,0.187
existential_there_object_raising,0.669
regular_plural_subject_verb_agreement_1,0.617
existential_there_quantifiers_1,0.847
regular_plural_subject_verb_agreement_2,0.52
existential_there_quantifiers_2,0.388
sentential_negation_npi_licensor_present,1.0
existential_there_subject_raising,0.498
wh_questions_object_gap,0.474
expletive_it_object_raising,0.645
inchoative,0.478
intransitive,0.448
sentential_negation_npi_scope,0.602
irregular_past_participle_adjectives,0.804
sentential_subject_island,0.449
irregular_past_participle_verbs,0.697
npi_present_2,0.418
irregular_plural_subject_verb_agreement_1,0.622
only_npi_licensor_present,0.513
irregular_plural_subject_verb_agreement_2,0.546
passive_2,0.49
principle_A_c_command,0.521
principle_A_case_1,1.0
principle_A_case_2,0.465
superlative_quantifiers_1,0.147
wh_questions_subject_gap_long_distance,0.901
wh_vs_that_no_gap_long_distance,0.935
wh_vs_that_with_gap_long_distance,0.096
