,epoch_9
adjunct_island,0.552
anaphor_gender_agreement,0.672
anaphor_number_agreement,0.513
animate_subject_passive,0.594
animate_subject_trans,0.448
causative,0.418
complex_NP_island,0.474
coordinate_structure_constraint_complex_left_branch,0.553
coordinate_structure_constraint_object_extraction,0.455
determiner_noun_agreement_1,0.523
determiner_noun_agreement_2,0.49
determiner_noun_agreement_irregular_1,0.503
determiner_noun_agreement_irregular_2,0.531
determiner_noun_agreement_with_adj_2,0.473
determiner_noun_agreement_with_adj_irregular_1,0.521
determiner_noun_agreement_with_adj_irregular_2,0.537
determiner_noun_agreement_with_adjective_1,0.52
distractor_agreement_relational_noun,0.47
distractor_agreement_relative_clause,0.517
drop_argument,0.558
ellipsis_n_bar_1,0.387
ellipsis_n_bar_2,0.287
existential_there_object_raising,0.692
existential_there_quantifiers_1,0.749
existential_there_quantifiers_2,0.732
existential_there_subject_raising,0.571
expletive_it_object_raising,0.638
inchoative,0.327
intransitive,0.414
irregular_past_participle_adjectives,0.172
irregular_past_participle_verbs,0.693
irregular_plural_subject_verb_agreement_1,0.52
irregular_plural_subject_verb_agreement_2,0.512
left_branch_island_echo_question,0.545
left_branch_island_simple_question,0.54
matrix_question_npi_licensor_present,0.115
npi_present_1,0.367
npi_present_2,0.304
only_npi_licensor_present,0.964
only_npi_scope,0.669
passive_1,0.629
passive_2,0.622
principle_A_c_command,0.612
principle_A_case_1,1.0
principle_A_case_2,0.442
principle_A_domain_1,1.0
principle_A_domain_2,0.475
principle_A_domain_3,0.526
principle_A_reconstruction,0.338
regular_plural_subject_verb_agreement_1,0.432
regular_plural_subject_verb_agreement_2,0.473
sentential_negation_npi_licensor_present,1.0
sentential_negation_npi_scope,0.551
sentential_subject_island,0.471
superlative_quantifiers_1,0.509
superlative_quantifiers_2,0.351
tough_vs_raising_1,0.428
tough_vs_raising_2,0.629
transitive,0.626
wh_island,0.874
wh_questions_object_gap,0.822
wh_questions_subject_gap,0.998
wh_questions_subject_gap_long_distance,0.981
wh_vs_that_no_gap,1.0
wh_vs_that_no_gap_long_distance,1.0
wh_vs_that_with_gap,0.0
wh_vs_that_with_gap_long_distance,0.0
