,best
adjunct_island,0.585
anaphor_gender_agreement,0.714
anaphor_number_agreement,0.625
animate_subject_passive,0.545
animate_subject_trans,0.598
causative,0.433
complex_NP_island,0.612
coordinate_structure_constraint_complex_left_branch,0.25
coordinate_structure_constraint_object_extraction,0.567
determiner_noun_agreement_1,0.524
determiner_noun_agreement_2,0.498
determiner_noun_agreement_irregular_1,0.537
determiner_noun_agreement_irregular_2,0.592
determiner_noun_agreement_with_adj_2,0.485
determiner_noun_agreement_with_adj_irregular_1,0.555
determiner_noun_agreement_with_adj_irregular_2,0.521
determiner_noun_agreement_with_adjective_1,0.509
distractor_agreement_relational_noun,0.466
distractor_agreement_relative_clause,0.466
drop_argument,0.542
ellipsis_n_bar_1,0.41
ellipsis_n_bar_2,0.49
existential_there_object_raising,0.682
existential_there_quantifiers_1,0.829
existential_there_quantifiers_2,0.144
existential_there_subject_raising,0.551
expletive_it_object_raising,0.646
inchoative,0.424
intransitive,0.451
irregular_past_participle_adjectives,0.833
irregular_past_participle_verbs,0.751
irregular_plural_subject_verb_agreement_1,0.534
irregular_plural_subject_verb_agreement_2,0.536
left_branch_island_echo_question,0.606
left_branch_island_simple_question,0.345
matrix_question_npi_licensor_present,0.005
npi_present_1,0.331
npi_present_2,0.254
only_npi_licensor_present,0.106
only_npi_scope,0.092
passive_1,0.534
passive_2,0.509
principle_A_c_command,0.433
principle_A_case_1,1.0
principle_A_case_2,0.414
principle_A_domain_1,0.95
principle_A_domain_2,0.486
principle_A_domain_3,0.504
principle_A_reconstruction,0.376
regular_plural_subject_verb_agreement_1,0.57
regular_plural_subject_verb_agreement_2,0.49
sentential_negation_npi_licensor_present,1.0
sentential_negation_npi_scope,0.664
sentential_subject_island,0.582
superlative_quantifiers_1,0.336
superlative_quantifiers_2,0.527
tough_vs_raising_1,0.45
tough_vs_raising_2,0.594
transitive,0.589
wh_island,0.943
wh_questions_object_gap,0.374
wh_questions_subject_gap,0.62
wh_questions_subject_gap_long_distance,0.659
wh_vs_that_no_gap,0.847
wh_vs_that_no_gap_long_distance,0.904
wh_vs_that_with_gap,0.209
wh_vs_that_with_gap_long_distance,0.157
