,best
adjunct_island,0.547
superlative_quantifiers_2,0.462
anaphor_gender_agreement,0.619
tough_vs_raising_1,0.473
anaphor_number_agreement,0.494
tough_vs_raising_2,0.562
animate_subject_passive,0.561
wh_questions_subject_gap,0.831
animate_subject_trans,0.462
causative,0.466
wh_vs_that_no_gap,0.846
complex_NP_island,0.416
coordinate_structure_constraint_complex_left_branch,0.305
left_branch_island_echo_question,0.684
coordinate_structure_constraint_object_extraction,0.326
transitive,0.58
determiner_noun_agreement_1,0.491
wh_island,0.878
determiner_noun_agreement_2,0.478
only_npi_scope,0.107
determiner_noun_agreement_irregular_1,0.527
passive_1,0.513
determiner_noun_agreement_irregular_2,0.526
principle_A_domain_1,0.994
determiner_noun_agreement_with_adj_2,0.49
left_branch_island_simple_question,0.38
determiner_noun_agreement_with_adj_irregular_1,0.545
matrix_question_npi_licensor_present,0.029
determiner_noun_agreement_with_adj_irregular_2,0.526
npi_present_1,0.385
determiner_noun_agreement_with_adjective_1,0.489
principle_A_domain_2,0.503
distractor_agreement_relational_noun,0.453
principle_A_domain_3,0.514
distractor_agreement_relative_clause,0.461
drop_argument,0.417
wh_vs_that_with_gap,0.199
ellipsis_n_bar_1,0.207
ellipsis_n_bar_2,0.501
principle_A_reconstruction,0.17
existential_there_object_raising,0.678
regular_plural_subject_verb_agreement_1,0.529
existential_there_quantifiers_1,0.708
regular_plural_subject_verb_agreement_2,0.486
existential_there_quantifiers_2,0.26
sentential_negation_npi_licensor_present,0.992
existential_there_subject_raising,0.574
wh_questions_object_gap,0.485
expletive_it_object_raising,0.617
inchoative,0.447
intransitive,0.41
sentential_negation_npi_scope,0.703
irregular_past_participle_adjectives,0.21
sentential_subject_island,0.553
irregular_past_participle_verbs,0.804
npi_present_2,0.345
irregular_plural_subject_verb_agreement_1,0.558
only_npi_licensor_present,0.0
irregular_plural_subject_verb_agreement_2,0.53
passive_2,0.453
principle_A_c_command,0.528
principle_A_case_1,1.0
principle_A_case_2,0.462
superlative_quantifiers_1,0.492
wh_questions_subject_gap_long_distance,0.899
wh_vs_that_no_gap_long_distance,0.838
wh_vs_that_with_gap_long_distance,0.257
