,best
adjunct_island,0.5
anaphor_gender_agreement,0.669
anaphor_number_agreement,0.559
animate_subject_passive,0.566
animate_subject_trans,0.408
causative,0.456
complex_NP_island,0.319
coordinate_structure_constraint_complex_left_branch,0.349
coordinate_structure_constraint_object_extraction,0.483
determiner_noun_agreement_1,0.524
determiner_noun_agreement_2,0.494
determiner_noun_agreement_irregular_1,0.513
determiner_noun_agreement_irregular_2,0.531
determiner_noun_agreement_with_adj_2,0.477
determiner_noun_agreement_with_adj_irregular_1,0.51
determiner_noun_agreement_with_adj_irregular_2,0.541
determiner_noun_agreement_with_adjective_1,0.494
distractor_agreement_relational_noun,0.502
distractor_agreement_relative_clause,0.532
drop_argument,0.416
ellipsis_n_bar_1,0.352
ellipsis_n_bar_2,0.32
existential_there_object_raising,0.669
existential_there_quantifiers_1,0.7
existential_there_quantifiers_2,0.26
existential_there_subject_raising,0.618
expletive_it_object_raising,0.622
inchoative,0.329
intransitive,0.337
irregular_past_participle_adjectives,0.171
irregular_past_participle_verbs,0.742
irregular_plural_subject_verb_agreement_1,0.546
irregular_plural_subject_verb_agreement_2,0.505
left_branch_island_echo_question,0.668
left_branch_island_simple_question,0.403
matrix_question_npi_licensor_present,0.08
npi_present_1,0.395
npi_present_2,0.343
only_npi_licensor_present,0.497
only_npi_scope,0.563
passive_1,0.567
passive_2,0.552
principle_A_c_command,0.423
principle_A_case_1,1.0
principle_A_case_2,0.437
principle_A_domain_1,1.0
principle_A_domain_2,0.482
principle_A_domain_3,0.494
principle_A_reconstruction,0.359
regular_plural_subject_verb_agreement_1,0.449
regular_plural_subject_verb_agreement_2,0.46
sentential_negation_npi_licensor_present,1.0
sentential_negation_npi_scope,0.649
sentential_subject_island,0.489
superlative_quantifiers_1,0.503
superlative_quantifiers_2,0.056
tough_vs_raising_1,0.466
tough_vs_raising_2,0.586
transitive,0.616
wh_island,0.894
wh_questions_object_gap,0.695
wh_questions_subject_gap,0.925
wh_questions_subject_gap_long_distance,0.946
wh_vs_that_no_gap,0.994
wh_vs_that_no_gap_long_distance,0.994
wh_vs_that_with_gap,0.009
wh_vs_that_with_gap_long_distance,0.011
