,best
adjunct_island,0.496
anaphor_gender_agreement,0.67
anaphor_number_agreement,0.542
animate_subject_passive,0.564
animate_subject_trans,0.395
causative,0.448
complex_NP_island,0.329
coordinate_structure_constraint_complex_left_branch,0.308
coordinate_structure_constraint_object_extraction,0.462
determiner_noun_agreement_1,0.531
determiner_noun_agreement_2,0.492
determiner_noun_agreement_irregular_1,0.522
determiner_noun_agreement_irregular_2,0.532
determiner_noun_agreement_with_adj_2,0.474
determiner_noun_agreement_with_adj_irregular_1,0.503
determiner_noun_agreement_with_adj_irregular_2,0.536
determiner_noun_agreement_with_adjective_1,0.502
distractor_agreement_relational_noun,0.505
distractor_agreement_relative_clause,0.529
drop_argument,0.419
ellipsis_n_bar_1,0.367
ellipsis_n_bar_2,0.32
existential_there_object_raising,0.677
existential_there_quantifiers_1,0.703
existential_there_quantifiers_2,0.273
existential_there_subject_raising,0.613
expletive_it_object_raising,0.63
inchoative,0.33
intransitive,0.343
irregular_past_participle_adjectives,0.199
irregular_past_participle_verbs,0.75
irregular_plural_subject_verb_agreement_1,0.552
irregular_plural_subject_verb_agreement_2,0.495
left_branch_island_echo_question,0.655
left_branch_island_simple_question,0.381
matrix_question_npi_licensor_present,0.066
npi_present_1,0.39
npi_present_2,0.339
only_npi_licensor_present,0.506
only_npi_scope,0.524
passive_1,0.571
passive_2,0.56
principle_A_c_command,0.451
principle_A_case_1,1.0
principle_A_case_2,0.436
principle_A_domain_1,1.0
principle_A_domain_2,0.476
principle_A_domain_3,0.496
principle_A_reconstruction,0.348
regular_plural_subject_verb_agreement_1,0.46
regular_plural_subject_verb_agreement_2,0.464
sentential_negation_npi_licensor_present,1.0
sentential_negation_npi_scope,0.658
sentential_subject_island,0.504
superlative_quantifiers_1,0.496
superlative_quantifiers_2,0.085
tough_vs_raising_1,0.46
tough_vs_raising_2,0.596
transitive,0.617
wh_island,0.903
wh_questions_object_gap,0.7
wh_questions_subject_gap,0.943
wh_questions_subject_gap_long_distance,0.957
wh_vs_that_no_gap,0.998
wh_vs_that_no_gap_long_distance,0.999
wh_vs_that_with_gap,0.003
wh_vs_that_with_gap_long_distance,0.003
