,best
adjunct_island,0.562
anaphor_gender_agreement,0.537
anaphor_number_agreement,0.467
animate_subject_passive,0.537
animate_subject_trans,0.358
causative,0.451
complex_NP_island,0.533
coordinate_structure_constraint_complex_left_branch,0.351
coordinate_structure_constraint_object_extraction,0.497
determiner_noun_agreement_1,0.505
determiner_noun_agreement_2,0.49
determiner_noun_agreement_irregular_1,0.5
determiner_noun_agreement_irregular_2,0.528
determiner_noun_agreement_with_adj_2,0.474
determiner_noun_agreement_with_adj_irregular_1,0.517
determiner_noun_agreement_with_adj_irregular_2,0.54
determiner_noun_agreement_with_adjective_1,0.503
distractor_agreement_relational_noun,0.478
distractor_agreement_relative_clause,0.53
drop_argument,0.52
ellipsis_n_bar_1,0.228
ellipsis_n_bar_2,0.356
existential_there_object_raising,0.71
existential_there_quantifiers_1,0.739
existential_there_quantifiers_2,0.042
existential_there_subject_raising,0.618
expletive_it_object_raising,0.639
inchoative,0.344
intransitive,0.361
irregular_past_participle_adjectives,0.314
irregular_past_participle_verbs,0.634
irregular_plural_subject_verb_agreement_1,0.531
irregular_plural_subject_verb_agreement_2,0.511
left_branch_island_echo_question,0.619
left_branch_island_simple_question,0.366
matrix_question_npi_licensor_present,0.012
npi_present_1,0.22
npi_present_2,0.199
only_npi_licensor_present,0.387
only_npi_scope,0.386
passive_1,0.626
passive_2,0.633
principle_A_c_command,0.395
principle_A_case_1,1.0
principle_A_case_2,0.449
principle_A_domain_1,0.983
principle_A_domain_2,0.52
principle_A_domain_3,0.523
principle_A_reconstruction,0.4
regular_plural_subject_verb_agreement_1,0.467
regular_plural_subject_verb_agreement_2,0.456
sentential_negation_npi_licensor_present,1.0
sentential_negation_npi_scope,0.591
sentential_subject_island,0.488
superlative_quantifiers_1,0.446
superlative_quantifiers_2,0.346
tough_vs_raising_1,0.484
tough_vs_raising_2,0.563
transitive,0.608
wh_island,0.893
wh_questions_object_gap,0.636
wh_questions_subject_gap,0.916
wh_questions_subject_gap_long_distance,0.84
wh_vs_that_no_gap,0.956
wh_vs_that_no_gap_long_distance,0.956
wh_vs_that_with_gap,0.05
wh_vs_that_with_gap_long_distance,0.074
