,best
adjunct_island,0.506
superlative_quantifiers_2,0.43
anaphor_gender_agreement,0.625
tough_vs_raising_1,0.484
anaphor_number_agreement,0.497
tough_vs_raising_2,0.556
animate_subject_passive,0.548
wh_questions_subject_gap,0.897
animate_subject_trans,0.445
causative,0.454
wh_vs_that_no_gap,0.912
complex_NP_island,0.422
coordinate_structure_constraint_complex_left_branch,0.337
left_branch_island_echo_question,0.679
coordinate_structure_constraint_object_extraction,0.299
transitive,0.581
determiner_noun_agreement_1,0.505
wh_island,0.914
determiner_noun_agreement_2,0.476
only_npi_scope,0.088
determiner_noun_agreement_irregular_1,0.494
passive_1,0.536
determiner_noun_agreement_irregular_2,0.517
principle_A_domain_1,0.999
determiner_noun_agreement_with_adj_2,0.486
left_branch_island_simple_question,0.372
determiner_noun_agreement_with_adj_irregular_1,0.535
matrix_question_npi_licensor_present,0.042
determiner_noun_agreement_with_adj_irregular_2,0.534
npi_present_1,0.402
determiner_noun_agreement_with_adjective_1,0.484
principle_A_domain_2,0.496
distractor_agreement_relational_noun,0.443
principle_A_domain_3,0.511
distractor_agreement_relative_clause,0.479
drop_argument,0.422
wh_vs_that_with_gap,0.134
ellipsis_n_bar_1,0.185
ellipsis_n_bar_2,0.457
principle_A_reconstruction,0.191
existential_there_object_raising,0.699
regular_plural_subject_verb_agreement_1,0.521
existential_there_quantifiers_1,0.688
regular_plural_subject_verb_agreement_2,0.477
existential_there_quantifiers_2,0.244
sentential_negation_npi_licensor_present,0.998
existential_there_subject_raising,0.571
wh_questions_object_gap,0.535
expletive_it_object_raising,0.62
inchoative,0.416
intransitive,0.406
sentential_negation_npi_scope,0.758
irregular_past_participle_adjectives,0.181
sentential_subject_island,0.525
irregular_past_participle_verbs,0.809
npi_present_2,0.364
irregular_plural_subject_verb_agreement_1,0.532
only_npi_licensor_present,0.0
irregular_plural_subject_verb_agreement_2,0.528
passive_2,0.484
principle_A_c_command,0.533
principle_A_case_1,1.0
principle_A_case_2,0.459
superlative_quantifiers_1,0.468
wh_questions_subject_gap_long_distance,0.921
wh_vs_that_no_gap_long_distance,0.866
wh_vs_that_with_gap_long_distance,0.2
