,best
adjunct_island,0.638
superlative_quantifiers_2,0.498
anaphor_gender_agreement,0.663
tough_vs_raising_1,0.508
anaphor_number_agreement,0.582
tough_vs_raising_2,0.534
animate_subject_passive,0.547
wh_questions_subject_gap,0.819
animate_subject_trans,0.451
causative,0.451
wh_vs_that_no_gap,0.975
complex_NP_island,0.457
coordinate_structure_constraint_complex_left_branch,0.167
left_branch_island_echo_question,0.559
coordinate_structure_constraint_object_extraction,0.444
transitive,0.604
determiner_noun_agreement_1,0.539
wh_island,0.808
determiner_noun_agreement_2,0.491
only_npi_scope,0.401
determiner_noun_agreement_irregular_1,0.508
passive_1,0.55
determiner_noun_agreement_irregular_2,0.528
principle_A_domain_1,0.997
determiner_noun_agreement_with_adj_2,0.474
left_branch_island_simple_question,0.198
determiner_noun_agreement_with_adj_irregular_1,0.514
matrix_question_npi_licensor_present,0.203
determiner_noun_agreement_with_adj_irregular_2,0.534
npi_present_1,0.483
determiner_noun_agreement_with_adjective_1,0.486
principle_A_domain_2,0.483
distractor_agreement_relational_noun,0.498
principle_A_domain_3,0.501
distractor_agreement_relative_clause,0.517
drop_argument,0.516
wh_vs_that_with_gap,0.033
ellipsis_n_bar_1,0.229
ellipsis_n_bar_2,0.447
principle_A_reconstruction,0.255
existential_there_object_raising,0.677
regular_plural_subject_verb_agreement_1,0.598
existential_there_quantifiers_1,0.696
regular_plural_subject_verb_agreement_2,0.487
existential_there_quantifiers_2,0.362
sentential_negation_npi_licensor_present,1.0
existential_there_subject_raising,0.507
wh_questions_object_gap,0.5
expletive_it_object_raising,0.63
inchoative,0.425
intransitive,0.431
sentential_negation_npi_scope,0.623
irregular_past_participle_adjectives,0.694
sentential_subject_island,0.495
irregular_past_participle_verbs,0.661
npi_present_2,0.411
irregular_plural_subject_verb_agreement_1,0.552
only_npi_licensor_present,0.318
irregular_plural_subject_verb_agreement_2,0.522
passive_2,0.505
principle_A_c_command,0.462
principle_A_case_1,1.0
principle_A_case_2,0.456
superlative_quantifiers_1,0.123
wh_questions_subject_gap_long_distance,0.872
wh_vs_that_no_gap_long_distance,0.978
wh_vs_that_with_gap_long_distance,0.031
